class,word,count,probability
neg,roaring,3,9.809146702328364e-06
neg,roundtree,3,9.809146702328364e-06
neg,endangers,3,9.809146702328364e-06
neg,homecoming,3,9.809146702328364e-06
neg,laserdisc,3,9.809146702328364e-06
neg,commissioned,3,9.809146702328364e-06
neg,fingered,3,9.809146702328364e-06
neg,hardest,3,9.809146702328364e-06
neg,renders,3,9.809146702328364e-06
neg,cam,3,9.809146702328364e-06
neg,cad,3,9.809146702328364e-06
neg,attribute,3,9.809146702328364e-06
neg,dominance,3,9.809146702328364e-06
neg,whacked,3,9.809146702328364e-06
neg,beam,3,9.809146702328364e-06
neg,intrigued,3,9.809146702328364e-06
neg,pills,3,9.809146702328364e-06
neg,cart,3,9.809146702328364e-06
neg,argo,3,9.809146702328364e-06
neg,obligation,3,9.809146702328364e-06
neg,stevens,3,9.809146702328364e-06
neg,frasier,3,9.809146702328364e-06
neg,delia,3,9.809146702328364e-06
neg,rationale,3,9.809146702328364e-06
neg,successive,3,9.809146702328364e-06
neg,hemisphere,3,9.809146702328364e-06
neg,maine,3,9.809146702328364e-06
neg,jolt,3,9.809146702328364e-06
neg,celebrate,3,9.809146702328364e-06
neg,lollies,3,9.809146702328364e-06
neg,quickie,3,9.809146702328364e-06
neg,incite,3,9.809146702328364e-06
neg,mono,3,9.809146702328364e-06
neg,monk,3,9.809146702328364e-06
neg,rube,3,9.809146702328364e-06
neg,followers,3,9.809146702328364e-06
neg,enchanting,3,9.809146702328364e-06
neg,joystick,3,9.809146702328364e-06
neg,schoolers,3,9.809146702328364e-06
neg,greeting,3,9.809146702328364e-06
neg,leftover,3,9.809146702328364e-06
neg,lamely,3,9.809146702328364e-06
neg,lol,3,9.809146702328364e-06
neg,coolio,3,9.809146702328364e-06
neg,beliefs,3,9.809146702328364e-06
neg,computerized,3,9.809146702328364e-06
neg,skeleton,3,9.809146702328364e-06
neg,fervor,3,9.809146702328364e-06
neg,hodges,3,9.809146702328364e-06
neg,deficient,3,9.809146702328364e-06
neg,cookies,3,9.809146702328364e-06
neg,vet,3,9.809146702328364e-06
neg,entails,3,9.809146702328364e-06
neg,impulse,3,9.809146702328364e-06
neg,yemen,3,9.809146702328364e-06
neg,crafty,3,9.809146702328364e-06
neg,tudeski,3,9.809146702328364e-06
neg,yo,3,9.809146702328364e-06
neg,dominates,3,9.809146702328364e-06
neg,outrun,3,9.809146702328364e-06
neg,brazenly,3,9.809146702328364e-06
neg,dominating,3,9.809146702328364e-06
neg,kai,3,9.809146702328364e-06
neg,assaulted,3,9.809146702328364e-06
neg,schizophrenic,3,9.809146702328364e-06
neg,whoville,3,9.809146702328364e-06
neg,storylines,3,9.809146702328364e-06
neg,loot,3,9.809146702328364e-06
neg,lacklustre,3,9.809146702328364e-06
neg,discredit,3,9.809146702328364e-06
neg,royalty,3,9.809146702328364e-06
neg,weakest,3,9.809146702328364e-06
neg,chord,3,9.809146702328364e-06
neg,rambo,3,9.809146702328364e-06
neg,elves,3,9.809146702328364e-06
neg,terel,3,9.809146702328364e-06
neg,promiscuous,3,9.809146702328364e-06
neg,reappear,3,9.809146702328364e-06
neg,miracles,3,9.809146702328364e-06
neg,hassidic,3,9.809146702328364e-06
neg,smelly,3,9.809146702328364e-06
neg,smells,3,9.809146702328364e-06
neg,uber,3,9.809146702328364e-06
neg,gecko,3,9.809146702328364e-06
neg,sullen,3,9.809146702328364e-06
neg,rumbles,3,9.809146702328364e-06
neg,miners,3,9.809146702328364e-06
neg,frayn,3,9.809146702328364e-06
neg,bergman,3,9.809146702328364e-06
neg,cram,3,9.809146702328364e-06
neg,serviceable,3,9.809146702328364e-06
neg,belongings,3,9.809146702328364e-06
neg,jnr,3,9.809146702328364e-06
neg,serpico,3,9.809146702328364e-06
neg,guerrilla,3,9.809146702328364e-06
neg,backers,3,9.809146702328364e-06
neg,handy,3,9.809146702328364e-06
neg,trooper,3,9.809146702328364e-06
neg,laundry,3,9.809146702328364e-06
neg,wondrous,3,9.809146702328364e-06
neg,humiliating,3,9.809146702328364e-06
neg,timmonds,3,9.809146702328364e-06
neg,passionately,3,9.809146702328364e-06
neg,loveable,3,9.809146702328364e-06
neg,procedures,3,9.809146702328364e-06
neg,distinguish,3,9.809146702328364e-06
neg,yaz,3,9.809146702328364e-06
neg,mythology,3,9.809146702328364e-06
neg,inhabits,3,9.809146702328364e-06
neg,spree,3,9.809146702328364e-06
neg,enormously,3,9.809146702328364e-06
neg,phenomena,3,9.809146702328364e-06
neg,creepier,3,9.809146702328364e-06
neg,veiny,3,9.809146702328364e-06
neg,beatrice,3,9.809146702328364e-06
neg,rumors,3,9.809146702328364e-06
neg,onwards,3,9.809146702328364e-06
neg,complexities,3,9.809146702328364e-06
neg,economics,3,9.809146702328364e-06
neg,plea,3,9.809146702328364e-06
neg,lungs,3,9.809146702328364e-06
neg,malloy,3,9.809146702328364e-06
neg,minority,3,9.809146702328364e-06
neg,ghastly,3,9.809146702328364e-06
neg,frisky,3,9.809146702328364e-06
neg,sleepless,3,9.809146702328364e-06
neg,improvise,3,9.809146702328364e-06
neg,wronged,3,9.809146702328364e-06
neg,parodying,3,9.809146702328364e-06
neg,ditch,3,9.809146702328364e-06
neg,gym,3,9.809146702328364e-06
neg,preparation,3,9.809146702328364e-06
neg,doc,3,9.809146702328364e-06
neg,dot,3,9.809146702328364e-06
neg,sugar,3,9.809146702328364e-06
neg,smacks,3,9.809146702328364e-06
neg,suppress,3,9.809146702328364e-06
neg,chum,3,9.809146702328364e-06
neg,melted,3,9.809146702328364e-06
neg,mousy,3,9.809146702328364e-06
neg,fakes,3,9.809146702328364e-06
neg,bells,3,9.809146702328364e-06
neg,wasteful,3,9.809146702328364e-06
neg,egoyan,3,9.809146702328364e-06
neg,conceal,3,9.809146702328364e-06
neg,flourishes,3,9.809146702328364e-06
neg,marshal,3,9.809146702328364e-06
neg,carving,3,9.809146702328364e-06
neg,lows,3,9.809146702328364e-06
neg,matriarchal,3,9.809146702328364e-06
neg,peebles,3,9.809146702328364e-06
neg,outback,3,9.809146702328364e-06
neg,countdown,3,9.809146702328364e-06
neg,attracting,3,9.809146702328364e-06
neg,bruised,3,9.809146702328364e-06
neg,aidan,3,9.809146702328364e-06
neg,insultingly,3,9.809146702328364e-06
neg,groucho,3,9.809146702328364e-06
neg,poignancy,3,9.809146702328364e-06
neg,deposit,3,9.809146702328364e-06
neg,introductions,3,9.809146702328364e-06
neg,impostors,3,9.809146702328364e-06
neg,listing,3,9.809146702328364e-06
neg,krueger,3,9.809146702328364e-06
neg,unlock,3,9.809146702328364e-06
neg,poked,3,9.809146702328364e-06
neg,suspended,3,9.809146702328364e-06
neg,bloodshed,3,9.809146702328364e-06
neg,notches,3,9.809146702328364e-06
neg,dugan,3,9.809146702328364e-06
neg,topics,3,9.809146702328364e-06
neg,isolate,3,9.809146702328364e-06
neg,switching,3,9.809146702328364e-06
neg,drawings,3,9.809146702328364e-06
neg,employers,3,9.809146702328364e-06
neg,moviegoer,3,9.809146702328364e-06
neg,peckinpah,3,9.809146702328364e-06
neg,strangle,3,9.809146702328364e-06
neg,diamonds,3,9.809146702328364e-06
neg,parental,3,9.809146702328364e-06
neg,crucified,3,9.809146702328364e-06
neg,jfk,3,9.809146702328364e-06
neg,sensible,3,9.809146702328364e-06
neg,educated,3,9.809146702328364e-06
neg,dinsmoor,3,9.809146702328364e-06
neg,woodbine,3,9.809146702328364e-06
neg,wellington,3,9.809146702328364e-06
neg,dashed,3,9.809146702328364e-06
neg,bumping,3,9.809146702328364e-06
neg,grin,3,9.809146702328364e-06
neg,ellis,3,9.809146702328364e-06
neg,mixes,3,9.809146702328364e-06
neg,annoys,3,9.809146702328364e-06
neg,drivers,3,9.809146702328364e-06
neg,sneeze,3,9.809146702328364e-06
neg,landfill,3,9.809146702328364e-06
neg,vile,3,9.809146702328364e-06
neg,cheerful,3,9.809146702328364e-06
neg,cackling,3,9.809146702328364e-06
neg,intricately,3,9.809146702328364e-06
neg,donaldson,3,9.809146702328364e-06
neg,shack,3,9.809146702328364e-06
neg,suite,3,9.809146702328364e-06
neg,reliving,3,9.809146702328364e-06
neg,rosanna,3,9.809146702328364e-06
neg,spiteful,3,9.809146702328364e-06
neg,hijinks,3,9.809146702328364e-06
neg,doused,3,9.809146702328364e-06
neg,karl,3,9.809146702328364e-06
neg,jeepers,3,9.809146702328364e-06
neg,ashes,3,9.809146702328364e-06
neg,overacted,3,9.809146702328364e-06
neg,throes,3,9.809146702328364e-06
neg,longtime,3,9.809146702328364e-06
neg,conducted,3,9.809146702328364e-06
neg,mishandled,3,9.809146702328364e-06
neg,conduit,3,9.809146702328364e-06
neg,dentist,3,9.809146702328364e-06
neg,maniacally,3,9.809146702328364e-06
neg,necrophilia,3,9.809146702328364e-06
neg,giggling,3,9.809146702328364e-06
neg,satiric,3,9.809146702328364e-06
neg,distraught,3,9.809146702328364e-06
neg,cakes,3,9.809146702328364e-06
neg,gap,3,9.809146702328364e-06
neg,repertoire,3,9.809146702328364e-06
neg,benign,3,9.809146702328364e-06
neg,timid,3,9.809146702328364e-06
neg,swiss,3,9.809146702328364e-06
neg,vindictive,3,9.809146702328364e-06
neg,brent,3,9.809146702328364e-06
neg,jewelry,3,9.809146702328364e-06
neg,connecting,3,9.809146702328364e-06
neg,unenthusiastic,3,9.809146702328364e-06
neg,techie,3,9.809146702328364e-06
neg,necks,3,9.809146702328364e-06
neg,cohesive,3,9.809146702328364e-06
neg,stupefying,3,9.809146702328364e-06
neg,helgeland,3,9.809146702328364e-06
neg,ishtar,3,9.809146702328364e-06
neg,pipes,3,9.809146702328364e-06
neg,servants,3,9.809146702328364e-06
neg,misfired,3,9.809146702328364e-06
neg,mcgrath,3,9.809146702328364e-06
neg,kindergarten,3,9.809146702328364e-06
neg,freshness,3,9.809146702328364e-06
neg,morris,3,9.809146702328364e-06
neg,grieving,3,9.809146702328364e-06
neg,strategic,3,9.809146702328364e-06
neg,bosco,3,9.809146702328364e-06
neg,transsexual,3,9.809146702328364e-06
neg,gambon,3,9.809146702328364e-06
neg,signifying,3,9.809146702328364e-06
neg,stoddard,3,9.809146702328364e-06
neg,toting,3,9.809146702328364e-06
neg,overwhelmingly,3,9.809146702328364e-06
neg,bulb,3,9.809146702328364e-06
neg,aramis,3,9.809146702328364e-06
neg,thinly,3,9.809146702328364e-06
neg,overpopulation,3,9.809146702328364e-06
neg,gloriously,3,9.809146702328364e-06
neg,replacements,3,9.809146702328364e-06
neg,faintest,3,9.809146702328364e-06
neg,zack,3,9.809146702328364e-06
neg,aftermath,3,9.809146702328364e-06
neg,stride,3,9.809146702328364e-06
neg,innuendoes,3,9.809146702328364e-06
neg,correctness,3,9.809146702328364e-06
neg,toe,3,9.809146702328364e-06
neg,snob,3,9.809146702328364e-06
neg,devastating,3,9.809146702328364e-06
neg,declan,3,9.809146702328364e-06
neg,announce,3,9.809146702328364e-06
neg,fluid,3,9.809146702328364e-06
neg,remaking,3,9.809146702328364e-06
neg,noodles,3,9.809146702328364e-06
neg,diabolique,3,9.809146702328364e-06
neg,orth,3,9.809146702328364e-06
neg,majestic,3,9.809146702328364e-06
neg,della,3,9.809146702328364e-06
neg,pyramid,3,9.809146702328364e-06
neg,expenses,3,9.809146702328364e-06
neg,experts,3,9.809146702328364e-06
neg,lusty,3,9.809146702328364e-06
neg,tyson,3,9.809146702328364e-06
neg,joon,3,9.809146702328364e-06
neg,seasonal,3,9.809146702328364e-06
neg,bugged,3,9.809146702328364e-06
neg,zoot,3,9.809146702328364e-06
neg,hung,3,9.809146702328364e-06
neg,proudly,3,9.809146702328364e-06
neg,idolizes,3,9.809146702328364e-06
neg,naught,3,9.809146702328364e-06
neg,perfected,3,9.809146702328364e-06
neg,unbalanced,3,9.809146702328364e-06
neg,invades,3,9.809146702328364e-06
neg,invaded,3,9.809146702328364e-06
neg,brighter,3,9.809146702328364e-06
neg,dislikes,3,9.809146702328364e-06
neg,unruly,3,9.809146702328364e-06
neg,nexus,3,9.809146702328364e-06
neg,intelligible,3,9.809146702328364e-06
neg,skater,3,9.809146702328364e-06
neg,rampling,3,9.809146702328364e-06
neg,occult,3,9.809146702328364e-06
neg,skillfully,3,9.809146702328364e-06
neg,bounty,3,9.809146702328364e-06
neg,seduces,3,9.809146702328364e-06
neg,marathon,3,9.809146702328364e-06
neg,blunt,3,9.809146702328364e-06
neg,adopt,3,9.809146702328364e-06
neg,hustler,3,9.809146702328364e-06
neg,hiller,3,9.809146702328364e-06
neg,heinlein,3,9.809146702328364e-06
neg,hiss,3,9.809146702328364e-06
neg,pov,3,9.809146702328364e-06
neg,atrociously,3,9.809146702328364e-06
neg,jammed,3,9.809146702328364e-06
neg,blessing,3,9.809146702328364e-06
neg,minister,3,9.809146702328364e-06
neg,mount,3,9.809146702328364e-06
neg,hunts,3,9.809146702328364e-06
neg,projector,3,9.809146702328364e-06
neg,refusal,3,9.809146702328364e-06
neg,footprint,3,9.809146702328364e-06
neg,vowed,3,9.809146702328364e-06
neg,cornucopia,3,9.809146702328364e-06
neg,creepers,3,9.809146702328364e-06
neg,promote,3,9.809146702328364e-06
neg,disk,3,9.809146702328364e-06
neg,facetious,3,9.809146702328364e-06
neg,condensed,3,9.809146702328364e-06
neg,oboe,3,9.809146702328364e-06
neg,parable,3,9.809146702328364e-06
neg,eden,3,9.809146702328364e-06
neg,influences,3,9.809146702328364e-06
neg,goat,3,9.809146702328364e-06
neg,eulogy,3,9.809146702328364e-06
neg,characterized,3,9.809146702328364e-06
neg,induced,3,9.809146702328364e-06
neg,burrows,3,9.809146702328364e-06
neg,andrzej,3,9.809146702328364e-06
neg,ding,3,9.809146702328364e-06
neg,grimy,3,9.809146702328364e-06
neg,cds,3,9.809146702328364e-06
neg,lehmann,3,9.809146702328364e-06
neg,frumpy,3,9.809146702328364e-06
neg,choreographer,3,9.809146702328364e-06
neg,defends,3,9.809146702328364e-06
neg,firefighters,3,9.809146702328364e-06
neg,unflattering,3,9.809146702328364e-06
neg,firearms,3,9.809146702328364e-06
neg,advise,3,9.809146702328364e-06
neg,holidays,3,9.809146702328364e-06
neg,awakes,3,9.809146702328364e-06
neg,moods,3,9.809146702328364e-06
neg,shaped,3,9.809146702328364e-06
neg,innovation,3,9.809146702328364e-06
neg,weir,3,9.809146702328364e-06
neg,mommy,3,9.809146702328364e-06
neg,patriot,3,9.809146702328364e-06
neg,consist,3,9.809146702328364e-06
neg,individuality,3,9.809146702328364e-06
neg,rainy,3,9.809146702328364e-06
neg,spoon,3,9.809146702328364e-06
neg,seizes,3,9.809146702328364e-06
neg,someday,3,9.809146702328364e-06
neg,melodramas,3,9.809146702328364e-06
neg,delany,3,9.809146702328364e-06
neg,recount,3,9.809146702328364e-06
neg,serendipity,3,9.809146702328364e-06
neg,damsel,3,9.809146702328364e-06
neg,stamper,3,9.809146702328364e-06
neg,redhead,3,9.809146702328364e-06
neg,flex,3,9.809146702328364e-06
neg,flea,3,9.809146702328364e-06
neg,interplay,3,9.809146702328364e-06
neg,pruitt,3,9.809146702328364e-06
neg,maintains,3,9.809146702328364e-06
neg,plainly,3,9.809146702328364e-06
neg,siam,3,9.809146702328364e-06
neg,reversed,3,9.809146702328364e-06
neg,imdb,3,9.809146702328364e-06
neg,cracking,3,9.809146702328364e-06
neg,neighboring,3,9.809146702328364e-06
neg,tambor,3,9.809146702328364e-06
neg,bulging,3,9.809146702328364e-06
neg,combs,3,9.809146702328364e-06
neg,surroundings,3,9.809146702328364e-06
neg,acquired,3,9.809146702328364e-06
neg,frears,3,9.809146702328364e-06
neg,ames,3,9.809146702328364e-06
neg,flourish,3,9.809146702328364e-06
neg,underutilized,3,9.809146702328364e-06
neg,unmoved,3,9.809146702328364e-06
neg,drips,3,9.809146702328364e-06
neg,fantasizes,3,9.809146702328364e-06
neg,obtain,3,9.809146702328364e-06
neg,cruisers,3,9.809146702328364e-06
neg,unprecedented,3,9.809146702328364e-06
neg,campfire,3,9.809146702328364e-06
neg,linger,3,9.809146702328364e-06
neg,golino,3,9.809146702328364e-06
neg,artifacts,3,9.809146702328364e-06
neg,atkinson,3,9.809146702328364e-06
neg,baffling,3,9.809146702328364e-06
neg,granny,3,9.809146702328364e-06
neg,hitter,3,9.809146702328364e-06
neg,mutual,3,9.809146702328364e-06
neg,abigail,3,9.809146702328364e-06
neg,cutthroat,3,9.809146702328364e-06
neg,someplace,3,9.809146702328364e-06
neg,norse,3,9.809146702328364e-06
neg,occupying,3,9.809146702328364e-06
neg,maximilian,3,9.809146702328364e-06
neg,youths,3,9.809146702328364e-06
neg,alias,3,9.809146702328364e-06
neg,grievous,3,9.809146702328364e-06
neg,hesse,3,9.809146702328364e-06
neg,musicians,3,9.809146702328364e-06
neg,guttenberg,3,9.809146702328364e-06
neg,earthy,3,9.809146702328364e-06
neg,corbin,3,9.809146702328364e-06
neg,kaye,3,9.809146702328364e-06
neg,absorbed,3,9.809146702328364e-06
neg,shale,3,9.809146702328364e-06
neg,confederation,3,9.809146702328364e-06
neg,heartily,3,9.809146702328364e-06
neg,tights,3,9.809146702328364e-06
neg,ambitions,3,9.809146702328364e-06
neg,pits,3,9.809146702328364e-06
neg,ana,3,9.809146702328364e-06
neg,jackass,3,9.809146702328364e-06
neg,irving,3,9.809146702328364e-06
neg,flooding,3,9.809146702328364e-06
neg,rebellion,3,9.809146702328364e-06
neg,ownership,3,9.809146702328364e-06
neg,succeeding,3,9.809146702328364e-06
neg,posey,3,9.809146702328364e-06
neg,occurring,3,9.809146702328364e-06
neg,manufacturing,3,9.809146702328364e-06
neg,understandably,3,9.809146702328364e-06
neg,forming,3,9.809146702328364e-06
neg,alcoholics,3,9.809146702328364e-06
neg,bulldozer,3,9.809146702328364e-06
neg,insignificant,3,9.809146702328364e-06
neg,prediction,3,9.809146702328364e-06
neg,elton,3,9.809146702328364e-06
neg,agreement,3,9.809146702328364e-06
neg,distancing,3,9.809146702328364e-06
neg,topples,3,9.809146702328364e-06
neg,immune,3,9.809146702328364e-06
neg,pfferpot,3,9.809146702328364e-06
neg,coleman,3,9.809146702328364e-06
neg,remar,3,9.809146702328364e-06
neg,ketchum,3,9.809146702328364e-06
neg,ketchup,3,9.809146702328364e-06
neg,veins,3,9.809146702328364e-06
neg,twenties,3,9.809146702328364e-06
neg,bauer,3,9.809146702328364e-06
neg,raines,3,9.809146702328364e-06
neg,tristen,3,9.809146702328364e-06
neg,butchered,3,9.809146702328364e-06
neg,slop,3,9.809146702328364e-06
neg,dissimilar,3,9.809146702328364e-06
neg,mysticism,3,9.809146702328364e-06
neg,marred,3,9.809146702328364e-06
neg,farcical,3,9.809146702328364e-06
neg,ineptly,3,9.809146702328364e-06
neg,narcissistic,3,9.809146702328364e-06
neg,showtime,3,9.809146702328364e-06
neg,ethical,3,9.809146702328364e-06
neg,helpfully,3,9.809146702328364e-06
neg,underestimate,3,9.809146702328364e-06
neg,mccormack,3,9.809146702328364e-06
neg,pushy,3,9.809146702328364e-06
neg,noon,3,9.809146702328364e-06
neg,intimate,3,9.809146702328364e-06
neg,burglar,3,9.809146702328364e-06
neg,profanities,3,9.809146702328364e-06
neg,selleck,3,9.809146702328364e-06
neg,swallows,3,9.809146702328364e-06
neg,herrings,3,9.809146702328364e-06
neg,laying,3,9.809146702328364e-06
neg,swirling,3,9.809146702328364e-06
neg,proval,3,9.809146702328364e-06
neg,hick,3,9.809146702328364e-06
neg,undecided,3,9.809146702328364e-06
neg,leaping,3,9.809146702328364e-06
neg,outdone,3,9.809146702328364e-06
neg,introductory,3,9.809146702328364e-06
neg,clutter,3,9.809146702328364e-06
neg,lucked,3,9.809146702328364e-06
neg,tentacles,3,9.809146702328364e-06
neg,ruining,3,9.809146702328364e-06
neg,reticent,3,9.809146702328364e-06
neg,labeling,3,9.809146702328364e-06
neg,yearns,3,9.809146702328364e-06
neg,contender,3,9.809146702328364e-06
neg,stairs,3,9.809146702328364e-06
neg,vocal,3,9.809146702328364e-06
neg,refrain,3,9.809146702328364e-06
neg,kremp,3,9.809146702328364e-06
neg,disenchanted,3,9.809146702328364e-06
neg,brace,3,9.809146702328364e-06
neg,fashions,3,9.809146702328364e-06
neg,despise,3,9.809146702328364e-06
neg,parochial,3,9.809146702328364e-06
neg,adheres,3,9.809146702328364e-06
neg,proclaim,3,9.809146702328364e-06
neg,prospects,3,9.809146702328364e-06
neg,loaf,3,9.809146702328364e-06
neg,lizards,3,9.809146702328364e-06
neg,surfacing,3,9.809146702328364e-06
neg,stack,3,9.809146702328364e-06
neg,signals,3,9.809146702328364e-06
neg,zingers,3,9.809146702328364e-06
neg,tunnels,3,9.809146702328364e-06
neg,molina,3,9.809146702328364e-06
neg,idealistic,3,9.809146702328364e-06
neg,submit,3,9.809146702328364e-06
neg,royalties,3,9.809146702328364e-06
neg,atom,3,9.809146702328364e-06
neg,mushy,3,9.809146702328364e-06
neg,likewise,3,9.809146702328364e-06
neg,tara,3,9.809146702328364e-06
neg,carrera,3,9.809146702328364e-06
neg,tatooine,3,9.809146702328364e-06
neg,illustrated,3,9.809146702328364e-06
neg,manipulates,3,9.809146702328364e-06
neg,timely,3,9.809146702328364e-06
neg,recruitment,3,9.809146702328364e-06
neg,lehman,3,9.809146702328364e-06
neg,tools,3,9.809146702328364e-06
neg,afforded,3,9.809146702328364e-06
neg,laboured,3,9.809146702328364e-06
neg,pour,3,9.809146702328364e-06
neg,baffles,3,9.809146702328364e-06
neg,singular,3,9.809146702328364e-06
neg,muppets,3,9.809146702328364e-06
neg,gardner,3,9.809146702328364e-06
neg,compulsive,3,9.809146702328364e-06
neg,pryor,3,9.809146702328364e-06
neg,behaves,3,9.809146702328364e-06
neg,vengeful,3,9.809146702328364e-06
neg,lundgren,3,9.809146702328364e-06
neg,nancy,3,9.809146702328364e-06
neg,vultures,3,9.809146702328364e-06
neg,trivial,3,9.809146702328364e-06
neg,familial,3,9.809146702328364e-06
neg,doubtful,3,9.809146702328364e-06
neg,btw,3,9.809146702328364e-06
neg,comebacks,3,9.809146702328364e-06
neg,rates,3,9.809146702328364e-06
neg,neighbour,3,9.809146702328364e-06
neg,apparitions,3,9.809146702328364e-06
neg,kramer,3,9.809146702328364e-06
neg,sinbad,3,9.809146702328364e-06
neg,wisecrack,3,9.809146702328364e-06
neg,meier,3,9.809146702328364e-06
neg,blurry,3,9.809146702328364e-06
neg,bonifant,3,9.809146702328364e-06
neg,cronos,3,9.809146702328364e-06
neg,blawp,3,9.809146702328364e-06
neg,screentime,3,9.809146702328364e-06
neg,foolishness,3,9.809146702328364e-06
neg,romantically,3,9.809146702328364e-06
neg,resents,3,9.809146702328364e-06
neg,sludge,3,9.809146702328364e-06
neg,carlos,3,9.809146702328364e-06
neg,suspenseless,3,9.809146702328364e-06
neg,unkempt,3,9.809146702328364e-06
neg,admits,3,9.809146702328364e-06
neg,techno,3,9.809146702328364e-06
neg,delves,3,9.809146702328364e-06
neg,dexterity,3,9.809146702328364e-06
neg,fanatical,3,9.809146702328364e-06
neg,swims,3,9.809146702328364e-06
neg,distracts,3,9.809146702328364e-06
neg,newcomers,3,9.809146702328364e-06
neg,pursuing,3,9.809146702328364e-06
neg,observed,3,9.809146702328364e-06
neg,ilm,3,9.809146702328364e-06
neg,peacefully,3,9.809146702328364e-06
neg,dimwitted,3,9.809146702328364e-06
neg,relaxing,3,9.809146702328364e-06
neg,nia,3,9.809146702328364e-06
neg,weisz,3,9.809146702328364e-06
neg,leering,3,9.809146702328364e-06
neg,unavoidable,3,9.809146702328364e-06
neg,columbus,3,9.809146702328364e-06
neg,irritatingly,3,9.809146702328364e-06
neg,astonished,3,9.809146702328364e-06
neg,omega,3,9.809146702328364e-06
neg,fabricated,3,9.809146702328364e-06
neg,disapproves,3,9.809146702328364e-06
neg,busboy,3,9.809146702328364e-06
neg,prairie,3,9.809146702328364e-06
neg,sincerely,3,9.809146702328364e-06
neg,stimulating,3,9.809146702328364e-06
neg,geocities,3,9.809146702328364e-06
neg,trifle,3,9.809146702328364e-06
neg,curly,3,9.809146702328364e-06
neg,costuming,3,9.809146702328364e-06
neg,undead,3,9.809146702328364e-06
neg,couldn,3,9.809146702328364e-06
neg,hillbillies,3,9.809146702328364e-06
neg,nuanced,3,9.809146702328364e-06
neg,tooth,3,9.809146702328364e-06
neg,alcoholism,3,9.809146702328364e-06
neg,external,3,9.809146702328364e-06
neg,dancers,3,9.809146702328364e-06
neg,offence,3,9.809146702328364e-06
neg,porthos,3,9.809146702328364e-06
neg,nubile,3,9.809146702328364e-06
neg,guillermo,3,9.809146702328364e-06
neg,squirm,3,9.809146702328364e-06
neg,raul,3,9.809146702328364e-06
neg,testimony,3,9.809146702328364e-06
neg,elementary,3,9.809146702328364e-06
neg,scatological,3,9.809146702328364e-06
neg,valid,3,9.809146702328364e-06
neg,deadline,3,9.809146702328364e-06
neg,icons,3,9.809146702328364e-06
neg,eldest,3,9.809146702328364e-06
neg,fence,3,9.809146702328364e-06
neg,wigs,3,9.809146702328364e-06
neg,circuit,3,9.809146702328364e-06
neg,triumphs,3,9.809146702328364e-06
neg,deluge,3,9.809146702328364e-06
neg,dummies,3,9.809146702328364e-06
neg,highlighted,3,9.809146702328364e-06
neg,radical,3,9.809146702328364e-06
neg,remington,3,9.809146702328364e-06
neg,payed,3,9.809146702328364e-06
neg,earliest,3,9.809146702328364e-06
neg,revolutionary,3,9.809146702328364e-06
neg,mist,3,9.809146702328364e-06
neg,bowel,3,9.809146702328364e-06
neg,outgrown,3,9.809146702328364e-06
neg,sentences,3,9.809146702328364e-06
neg,lib,3,9.809146702328364e-06
neg,lin,3,9.809146702328364e-06
neg,mobile,3,9.809146702328364e-06
neg,stunned,3,9.809146702328364e-06
neg,impressively,3,9.809146702328364e-06
neg,flights,3,9.809146702328364e-06
neg,servicable,3,9.809146702328364e-06
neg,parillaud,3,9.809146702328364e-06
neg,weisberg,3,9.809146702328364e-06
neg,darrell,3,9.809146702328364e-06
neg,bow,3,9.809146702328364e-06
neg,hallway,3,9.809146702328364e-06
neg,lawyers,3,9.809146702328364e-06
neg,flirts,3,9.809146702328364e-06
neg,haul,3,9.809146702328364e-06
neg,judgments,3,9.809146702328364e-06
neg,conjures,3,9.809146702328364e-06
neg,defied,3,9.809146702328364e-06
neg,fathers,3,9.809146702328364e-06
neg,erupts,3,9.809146702328364e-06
neg,disclosure,3,9.809146702328364e-06
neg,dissatisfaction,3,9.809146702328364e-06
neg,reunites,3,9.809146702328364e-06
neg,aristocrat,3,9.809146702328364e-06
neg,barbecue,3,9.809146702328364e-06
neg,volatile,3,9.809146702328364e-06
neg,pristine,3,9.809146702328364e-06
neg,snoop,3,9.809146702328364e-06
neg,goofier,3,9.809146702328364e-06
neg,surrounds,3,9.809146702328364e-06
neg,mastery,3,9.809146702328364e-06
neg,magnitude,3,9.809146702328364e-06
neg,seniors,3,9.809146702328364e-06
neg,strapping,3,9.809146702328364e-06
neg,punish,3,9.809146702328364e-06
neg,photogenic,3,9.809146702328364e-06
neg,thwarted,3,9.809146702328364e-06
neg,sings,3,9.809146702328364e-06
neg,parenting,3,9.809146702328364e-06
neg,schwartz,3,9.809146702328364e-06
neg,employer,3,9.809146702328364e-06
neg,mgm,3,9.809146702328364e-06
neg,sassy,3,9.809146702328364e-06
neg,juggle,3,9.809146702328364e-06
neg,efficiency,3,9.809146702328364e-06
neg,paraphrasing,3,9.809146702328364e-06
neg,histrionics,3,9.809146702328364e-06
neg,pandemonium,3,9.809146702328364e-06
neg,tapped,3,9.809146702328364e-06
neg,lured,3,9.809146702328364e-06
neg,mornay,3,9.809146702328364e-06
neg,shen,3,9.809146702328364e-06
neg,torsos,3,9.809146702328364e-06
neg,pendleton,3,9.809146702328364e-06
neg,stakes,3,9.809146702328364e-06
neg,subjective,3,9.809146702328364e-06
